t,mode,variant,target,phase,x,y,z,phi_prox,phi_close,phi_dir,phi_body,phi_env,phi_total,vx,vy,vz,speed_raw,speed_filtered,dt_used,velocity_valid,gate_state,gate_scale,gate_stop,gate_reason,adp_value,adp_delta,adp_enabled,selected_corridor_label,selected_corridor_type,corridor_id,execution_corridor_id,path_adp_mean,path_adp_max,path_adp_delta,adp_path_enabled,protected_saddle_count,protected_saddle_max_dist,protected_saddle_ok,mandatory_topology_node_count,mandatory_saddle_reached,mandatory_saddle_max_dist,corridor_violation_count,topology_tracking_error,mpc_segment_count,arm_adp_grad_norm,arm_adp_soft_cost,arm_v_adp_alignment,phi_ee_point,phi_wrist,phi_elbow,phi_object,phi_arm_max_point,phi_arm_mean_point,arm_interest_gate_risk,arm_interest_gate_scale,yaw,phi_center,phi_max_point,phi_mean_point,forbidden_hit,footprint_gate_risk,footprint_gate_scale,footprint_gate_stop
42.681,baseline,baseline,arm,0,0.28996123235338789,0.13642039995406016,0.17699685682637642,0.6731444675044831,0.0,0.3231093444021519,0.17641494162086827,0.6226525316312037,1.795321285158707,0.011923567961829855,0.005595689744392075,-0.03020843978895958,0.032955015568788104,0.03654116597292384,0.09900000000000375,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.795599977968913,1.5568668895125157,0.7229024134173521,1.8336755570948804,1.8336755570948804,1.4772612094984152,1.829624389795545,1.0,,,,,,,,
42.741,baseline,baseline,arm,0,0.29062311089533388,0.13673191867760853,0.17530538839418205,0.6736438604450471,0.0,0.3233490530136226,0.17634265800661533,0.6256279679708903,1.7989635394361754,0.011411698999068874,0.005371012474971925,-0.029163248830937415,0.03177372706225737,0.03487244049826885,0.05799999999999983,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.7992853235837902,1.5648804193548127,0.7259543019527429,1.8359403591660417,1.8359403591660417,1.481515101014347,1.8336755570948804,1.0,,,,,,,,
42.82,baseline,baseline,arm,0,0.29153206623306493,0.13715969575215325,0.1729384980842528,0.6743283704970602,0.0,0.3236776178385889,0.17613813569389986,0.6297670157462176,1.8039111397757666,0.00927505446664351,0.0043650721892319,-0.02415194193805392,0.02623731674458227,0.03185011896512449,0.09799999999999898,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8041603017720391,1.5731301628747385,0.7284264741061501,1.8388520224666167,1.8388520224666167,1.4861422403048863,1.8359403591660417,1.0,,,,,,,,
42.922,baseline,baseline,arm,0,0.29320640760410577,0.13794705592755865,0.16843727543074224,0.6755855432178384,0.0,0.3242810607445624,0.17542441834128158,0.6375564369299127,1.812847459233595,0.020670881123960115,0.009720495992658883,-0.05557065004333802,0.060082197987618026,0.04173039830849495,0.08100000000000307,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8132339906335475,1.5985287094264535,0.7385187908160811,1.8442770260764656,1.8442770260764656,1.498639629238137,1.8388520224666167,1.0,,,,,,,,
43.02,baseline,baseline,arm,0,0.29468522774973704,0.13864175513225266,0.16450161942648261,0.6766918882170162,0.0,0.32481210634416774,0.17456546202665185,0.644274878699175,1.820344335287011,0.014357477142052006,0.006744652472757693,-0.038210252468542164,0.041372102684931966,0.041604946600670496,0.10299999999999443,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8207138063037163,1.6174601210903004,0.7451685089850479,1.8486385463250588,1.8486385463250588,1.5079952456760308,1.8442770260764656,1.0,,,,,,,,
43.1,baseline,baseline,arm,0,0.2959903217201853,0.1392552907967608,0.16104132851461489,0.6776646555767099,0.0,0.32527903467682073,0.17362112268176452,0.6501071865958429,1.826671999531138,0.01652017684111704,0.007766274234280209,-0.043801150783135415,0.04745284046578022,0.04365170691253754,0.07900000000000063,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8270719602203802,1.6337430506169313,0.751109621554792,1.8523191069073812,1.8523191069073812,1.516060934824871,1.8486385463250588,1.0,,,,,,,,
43.179,baseline,baseline,arm,0,0.29726869842514408,0.13985472638838387,0.1577359051502881,0.6786150998688172,0.0,0.32573524793703224,0.1725990693349595,0.6556104599255003,1.8325598770663092,0.015979708811983715,0.007492944895287811,-0.04131779205408212,0.04492944754995304,0.044098559268375935,0.0800000000000054,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8329173889938501,1.6497658552364203,0.756667453380424,1.8556550044695799,1.8556550044695799,1.5237514255200688,1.8523191069073812,1.0,,,,,,,,
43.279,baseline,baseline,arm,0,0.29884664820888779,0.14059735084335648,0.15359669914671348,0.6797827501997438,0.0,0.326295720095877,0.17105701083188665,0.6624043431635411,1.8395398242910486,0.01577949783743794,0.007426244549726547,-0.041392060035748544,0.04491596925501067,0.044384651238694416,0.09999999999999432,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8399172259133327,1.6688079398556357,0.7636224597820086,1.8596119814973777,1.8596119814973777,1.5329899017620887,1.8556550044695799,1.0,,,,,,,,
43.382,baseline,baseline,arm,0,0.30015231403061632,0.14121101902523261,0.15022819286869069,0.6807456962995921,0.0,0.3267579342238042,0.16965368145376966,0.6678500339161438,1.8450073458933098,0.013056658217285114,0.006136681818761282,-0.03368506278022745,0.03664448992762184,0.04167542463865573,0.10000000000000142,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.8453485147703228,1.68466857098918,0.7692436323979227,1.862634773653089,1.862634773653089,1.5404738729526286,1.8596119814973777,1.0,,,,,,,,
43.483,baseline,baseline,arm,0,0.30140666245422865,0.14180022428041383,0.14704495674463658,0.6816678742449547,0.0,0.32720057963757826,0.16821181747968872,0.6729250613092339,1.8500053326714556,0.012543484236123103,0.005892052551812104,-0.03183236124054061,0.034718215711690266,0.03923996142428753,0.10000000000000142,1.0,NORMAL,1.0,0,,0.0,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.850315692416577,1.7001775449572738,0.7748442438058954,1.8653831567804025,1.8653831567804025,1.5476801594900373,1.862634773653089,1.0,,,,,,,,
