t,mode,variant,target,phase,x,y,z,phi_prox,phi_close,phi_dir,phi_body,phi_env,phi_total,vx,vy,vz,speed_raw,speed_filtered,dt_used,velocity_valid,gate_state,gate_scale,gate_stop,gate_reason,adp_value,adp_delta,adp_enabled,selected_corridor_label,selected_corridor_type,corridor_id,execution_corridor_id,path_adp_mean,path_adp_max,path_adp_delta,adp_path_enabled,protected_saddle_count,protected_saddle_max_dist,protected_saddle_ok,mandatory_topology_node_count,mandatory_saddle_reached,mandatory_saddle_max_dist,corridor_violation_count,topology_tracking_error,mpc_segment_count,arm_adp_grad_norm,arm_adp_soft_cost,arm_v_adp_alignment,phi_ee_point,phi_wrist,phi_elbow,phi_object,phi_arm_max_point,phi_arm_mean_point,arm_interest_gate_risk,arm_interest_gate_scale,yaw,phi_center,phi_max_point,phi_mean_point,forbidden_hit,footprint_gate_risk,footprint_gate_scale,footprint_gate_stop
76.2,stsm,stsm,arm,0,0.010761549506427428,0.00015143382537213376,0.93888942886300009,0.4212493255189866,0.0,0.20219967624911356,9.74947109115294e-07,0.00043807049286819335,0.6238880472080774,0.010815095652482875,0.0005113659979600356,-0.000298224736582528,0.01083128464909557,0.011967604693680077,0.09800000000001319,1.0,NORMAL,1.0,0,,38.76228179463796,0.1241891319119901,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0027120375839505264,-0.5307394905652926,0.6241367085978934,0.6214015307778427,0.700133703787445,0.6246101808879295,0.700133703787445,0.6425705310127776,0.7007566155108108,1.0,,,,,,,,
76.322,stsm,stsm,arm,0,0.011864141384135343,0.00021721784127460975,0.93884747703647287,0.42229385223796734,0.0,0.20270104907422432,1.0017921906507806e-06,0.00044019632838898035,0.6254360994327712,0.01113729169402052,0.0006644850091159894,-0.0004237558235073182,0.011165141091943026,0.011684884613953226,0.09899999999998954,1.0,NORMAL,1.0,0,,38.85061907765588,0.08833728301792121,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0025965016278149474,-0.5151131610764546,0.6256620828404013,0.621643335993408,0.6987938597423833,0.6261378559177909,0.6987938597423833,0.6430592836234958,0.700133703787445,1.0,,,,,,,,
76.4,stsm,stsm,arm,0,0.012763994529866936,0.00028577007625732291,0.93879605892376827,0.42314710709702213,0.0,0.2031106114065706,1.0245640846129754e-06,0.0004420465999680213,0.6267007896676453,0.008998531457315159,0.0006855223498270731,-0.000514181127045888,0.009039241755358304,0.010756145929960612,0.10000000000000853,1.0,NORMAL,1.0,0,,38.87906499448897,0.02844591683309261,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.002473450157062747,-0.4871673752770393,0.6268889094140044,0.6215412204387811,0.697653454769174,0.627366672866992,0.697653454769174,0.6433625643722378,0.6987938597423833,1.0,,,,,,,,
76.521,stsm,stsm,arm,0,0.01369932992609941,0.0003773257391550582,0.93870554704580167,0.4240347452983453,0.0,0.20353667774320572,1.0495122970990708e-06,0.00044421919400096333,0.6280166917478491,0.009260746497351317,0.0009064917118587735,-0.0008961572075901432,0.009348061331238102,0.010256448048549293,0.10099999999999909,1.0,NORMAL,1.0,0,,38.90169806889941,0.022633074410435938,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0023703293791070296,-0.4578574763727123,0.6281725090363974,0.620860254070156,0.6946975136463048,0.6286525840569274,0.6946975136463048,0.6430957152024465,0.697653454769174,1.0,,,,,,,,
76.6,stsm,stsm,arm,0,0.014631505258418102,0.00048787254731113671,0.9385643623104768,0.42492012037133614,0.0,0.20396165777824135,1.0760180098322952e-06,0.0004467306688671362,0.6293295848364544,0.00941591244766455,0.001116634425819093,-0.00142610843762513,0.009588538206571122,0.010009350304647743,0.09899999999998954,1.0,NORMAL,1.0,0,,38.76451605069701,-0.13718201820239528,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.002239598663793096,-0.3857686082978165,0.629496625827603,0.6197212885068234,0.6920881673930572,0.6299793412678447,0.6920881673930572,0.6428213557488321,0.6946975136463048,1.0,,,,,,,,
76.7,stsm,stsm,arm,0,0.01541993138062909,0.00060784851686694012,0.93834873179186296,0.4256695104691038,0.0,0.20432136502516982,1.1009892538514657e-06,0.00044950986409241227,0.6304414863476199,0.007884261222109206,0.0011997596955579317,-0.0021563051861382236,0.008261395184913188,0.00936121878441054,0.10000000000000853,1.0,NORMAL,1.0,0,,38.66228287814921,-0.10223317254779829,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0021169231436553777,-0.3169176360312765,0.6305821873012915,0.6178728453180892,0.688005492202961,0.6310677719245386,0.688005492202961,0.64188207418672,0.6920881673930572,1.0,,,,,,,,
76.8,stsm,stsm,arm,0,0.016170653267560647,0.00075144803321352291,0.93800008993105344,0.42638349954698807,0.0,0.20466407978255427,1.1284151480079439e-06,0.00045314145970625934,0.6315018492043967,0.007507218869315997,0.0014359951634659095,-0.0034864186080953746,0.008400924471282035,0.008936805777299602,0.09999999999999432,1.0,NORMAL,1.0,0,,38.40776465542466,-0.25451822272455615,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0019578892784216716,-0.16258061237497703,0.6316229922954348,0.6151836141470245,0.6826682162682297,0.6321122644665016,0.6826682162682297,0.6403967717942977,0.688005492202961,1.0,,,,,,,,
76.922,stsm,stsm,arm,0,0.016918717894992573,0.00093370077075809361,0.9374172633078981,0.42709533690425894,0.0,0.20500576171404428,1.1616844811597019e-06,0.0004584003503673864,0.6325606606531518,0.0074065804696230916,0.0018044825499462609,-0.005770560625300462,0.0095610125748443,0.00896415876313395,0.10099999999999909,1.0,NORMAL,1.0,0,,38.034868500191905,-0.3728961552327519,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0017758901943598039,0.03616315101545063,0.6326604027544435,0.6105266921020556,0.674096409311709,0.6331549378250424,0.674096409311709,0.6376096104983127,0.6826682162682297,1.0,,,,,,,,
77.0,stsm,stsm,arm,0,0.017612839194477713,0.0011452808575185352,0.93660313590901256,0.4277561206259428,0.0,0.20532293790045256,1.1997276435092438e-06,0.00046523059832243876,0.6335454888523613,0.007011326257425396,0.0021371725935397327,-0.008223509079651543,0.011016002186172238,0.009427783694041661,0.09900000000000375,1.0,NORMAL,1.0,0,,37.37289087953006,-0.661977620661844,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0015602830812581948,0.26070026356500214,0.633637103905081,0.6070241002521102,0.6678742789379867,0.634138407045043,0.6678742789379867,0.6356684725350552,0.674096409311709,1.0,,,,,,,,
77.1,stsm,stsm,arm,0,0.018205463751551947,0.0014016739653110698,0.9353812440707221,0.4283203272003417,0.0,0.205593757056164,1.245762501557475e-06,0.0004748660557143023,0.6343901960747216,0.0059262455707426755,0.0025639310779254918,-0.01221891838290537,0.013820133703593541,0.010583262628342667,0.09999999999999432,1.0,NORMAL,1.0,0,,36.89886567494213,-0.4740252045879316,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.001430142412757649,0.3722237577279112,0.6344770613054822,0.6014698932790792,0.6585240247102658,0.6349878113512619,0.6585240247102658,0.6323646976615223,0.6678742789379867,1.0,,,,,,,,
77.199,stsm,stsm,arm,0,0.018754718061040582,0.0017061025346830848,0.9337976617179774,0.42884316181688537,0.0,0.20584471767210497,1.3011887104686157e-06,0.00048723540253535057,0.6351764160802361,0.0054381614800847805,0.003014144251207673,-0.01567903319548996,0.016866853523874636,0.012510387717850914,0.1010000000000133,1.0,NORMAL,1.0,0,,36.12481475313524,-0.7740509218068894,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0013399211168844069,0.4654302544713548,0.635242638297866,0.5955355104999009,0.6487383982272872,0.6357654414478527,0.6487383982272872,0.6288204971182267,0.6585240247102658,1.0,,,,,,,,
77.319,stsm,stsm,arm,0,0.019227103725024466,0.0020619943818361236,0.93180865438068561,0.42929248639711715,0.0,0.20606039347061622,1.3670822612606567e-06,0.0005027932352048123,0.6358570401851995,0.00477157236347408,0.003594867142960368,-0.020090983204969725,0.02096040502322847,0.015267431274639802,0.09899999999998954,1.0,NORMAL,1.0,0,,35.29324189091575,-0.8315728622194882,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0013093325118865248,0.5118830035704015,0.6359109447532736,0.5879019714857456,0.6364999060132288,0.6364488138263599,0.6364999060132288,0.624190409019652,0.6487383982272872,1.0,,,,,,,,
77.421,stsm,stsm,arm,0,0.01961134319836531,0.0024142392536511629,0.92978724535328738,0.4296576043592556,0.0,0.20623565009244268,1.4340170433653391e-06,0.0005188946978239931,0.6364135831665656,0.003694610320585064,0.0033869699212984803,-0.019436625263444612,0.020072471504533954,0.01685465025318256,0.1039999999999992,1.0,NORMAL,1.0,0,,34.224077665884934,-1.0691642250308178,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0013751289446532356,0.5570198315525771,0.6364582945826152,0.5824776067902063,0.6279093290213013,0.6370116801246897,0.6370116801246897,0.6209642276297032,0.6364999060132288,1.0,,,,,,,,
77.521,stsm,stsm,arm,0,0.019988187600262636,0.0028400737883416431,0.92731616840372477,0.43001509909893554,0.0,0.20640724756748904,1.5166948061213428e-06,0.0005390462242126598,0.6369629095854433,0.003925462519763659,0.004435776403025667,-0.02574038489127623,0.026413117624444683,0.02013467179385051,0.09600000000000364,1.0,NORMAL,1.0,0,,34.42959361897999,0.205515953095059,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0013993189715420884,0.5758315335146528,0.6369967754352674,0.576495675529151,0.6185796687170738,0.6375694824767884,0.6375694824767884,0.6174104005395702,0.6370116801246897,1.0,,,,,,,,
77.621,stsm,stsm,arm,0,0.020335550949982364,0.003319184369718591,0.92451871110123651,0.43034380845681375,0.0,0.2065650280592706,1.6126452405351823e-06,0.000562573704647989,0.6374730228659728,0.0034055230364677994,0.004697162562518919,-0.027426051985177977,0.0280330028856048,0.02286199620490742,0.10200000000000387,1.0,NORMAL,1.0,0,,34.63638510112581,0.20679148214581744,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0014139560834277257,0.5918443243626608,0.6375011184786796,0.5708256900762866,0.6098078369588475,0.6380962606557876,0.6380962606557876,0.6140577265424003,0.6375694824767884,1.0,,,,,,,,
77.72,stsm,stsm,arm,0,0.020588932508046262,0.0037292526406563407,0.92215063346355208,0.43058287858303496,0.0,0.20667978171985676,1.6966268850599663e-06,0.0005831457628666079,0.6378475026926433,0.0025855261026928597,0.004184370111609734,-0.024164057527392386,0.024659593967577154,0.02347264662353157,0.09799999999999898,1.0,NORMAL,1.0,0,,34.810002338539405,0.1736172374135947,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0013821906561492403,0.6031669017478005,0.6378701674631342,0.5660933866305099,0.6025564924962143,0.6384848276223779,0.6384848276223779,0.6112512185530591,0.6380962606557876,1.0,,,,,,,,
77.8,stsm,stsm,arm,0,0.020851054545213112,0.0042232174335196607,0.91931102425181122,0.4308292741162939,0.0,0.20679805157582107,1.8009082538913804e-06,0.0006086424702443718,0.6382377690706132,0.0026212203716686443,0.004939647928633482,-0.02839609211741029,0.028941474831738527,0.025373312452503714,0.09999999999999432,1.0,NORMAL,1.0,0,,34.94177517596077,0.1317728374213658,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0013557329983377847,0.611997601921895,0.6382544580294768,0.5620994438953193,0.596465578607078,0.6388931866212602,0.6388931866212602,0.6089281667882835,0.6384848276223779,1.0,,,,,,,,
77.9,stsm,stsm,arm,0,0.021066893901632952,0.0046900024014656441,0.91665039328828668,0.4310312408663011,0.0,0.20689499561582453,1.9026356541003007e-06,0.0006333989788828683,0.6385615380966626,0.002158393564198221,0.004667849679459436,-0.026606309635243082,0.027098767422420355,0.025969431705548923,0.10000000000000853,1.0,NORMAL,1.0,0,,35.03186519077613,0.09009001481535961,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.001285147612385442,0.6188845519820456,0.6385758473748109,0.5577503527484701,0.5898635560489948,0.6392378242422827,0.6392378242422827,0.6063568951036397,0.6388931866212602,1.0,,,,,,,,
77.94,stsm,stsm,arm,0,0.021137646006614288,0.004859366751320043,0.91569081440961331,0.43109718946175546,0.0,0.20692665094164261,1.9402835063176936e-06,0.0006425379295164617,0.6386683186164208,0.0018618974995090153,0.004456956575116147,-0.025252075754564632,0.025709890200571062,0.02587399758650242,0.0379999999999967,1.0,NORMAL,1.0,0,,35.12728794875051,0.09542275797437583,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.001285147612385442,0.6188845519820456,0.6386787165083788,0.5562559542725203,0.5876025871694099,0.6393492461432467,0.6393492461432467,0.605471626023389,0.6392378242422827,1.0,,,,,,,,
78.02,stsm,stsm,arm,0,0.021260258543387603,0.0051813286968541844,0.91386378555710568,0.4312110388405389,0.0,0.20698129864345866,2.013295533229208e-06,0.000660248251975656,0.6388545990315064,0.0015326567096664628,0.004024524319176853,-0.02283786065634584,0.023240346639927745,0.024949362008353133,0.0799999999999983,1.0,NORMAL,1.0,0,,35.15684494970931,0.029557000958803314,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.004171445324699577,0.4936798167260964,0.6388615735851032,0.5535060803181311,0.5834496087533638,0.6395486329235494,0.6395486329235494,0.6038414738950368,0.6393492461432467,1.0,,,,,,,,
78.12,stsm,stsm,arm,0,0.022232153312865932,0.0058109169832037252,0.9103992712560115,0.43213338175219956,0.0,0.20742402324105577,2.196744418206056e-06,0.0006969591536413937,0.6402565608913149,0.01185237523754152,0.007677905931092557,-0.04225017440359083,0.04454779764917717,0.03167777819006891,0.08199999999999363,1.0,NORMAL,1.0,0,,35.20667539072333,0.04983044101402356,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.004126223482908551,0.49647648994723736,0.6403051853146358,0.5484091378784287,0.5746711117406366,0.6410265925735831,0.6410265925735831,0.601103006876821,0.6395486329235494,1.0,,,,,,,,
78.22,stsm,stsm,arm,0,0.023398866237057968,0.0066690425479988356,0.90564940572381936,0.43323912405996967,0.0,0.20795477954878544,2.464422194498924e-06,0.000749926834195489,0.6419462948651451,0.011327309943611048,0.008331316163058626,-0.046115199341667426,0.04821130977155874,0.037447566620394265,0.10300000000000864,1.0,NORMAL,1.0,0,,35.53534891615574,0.32867352543240713,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0038945187987295612,0.5087575142655206,0.6420559497146637,0.544360323859539,0.5664296430153882,0.6428265069544435,0.6428265069544435,0.5989181058860086,0.6410265925735831,1.0,,,,,,,,
78.321,stsm,stsm,arm,0,0.024360094842299763,0.0073983448938649797,0.90165546270765384,0.4341494425145953,0.0,0.20839173240700573,2.711712309341957e-06,0.0007972748577805781,0.643341161491691,0.009909573249916011,0.00751858088521843,-0.04117467026975002,0.04301258155872138,0.03939150043034265,0.0969999999999942,1.0,NORMAL,1.0,0,,35.850051218877155,0.31470230272141464,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0034530342783737743,0.5183240361532135,0.6434643467814483,0.5396795436729662,0.5596081689199105,0.6442784984472871,0.6442784984472871,0.596757639455403,0.6428265069544435,1.0,,,,,,,,
78.42,stsm,stsm,arm,0,0.025331118019410258,0.0081932218414576281,0.89729251137413946,0.43506765385413015,0.0,0.20883247384998246,3.002855866438241e-06,0.0008519155026876758,0.6447550460626668,0.00933676131837021,0.007643047573006293,-0.041951455129946344,0.04365221501412446,0.040882738882436,0.1039999999999992,1.0,NORMAL,1.0,0,,36.121313226101435,0.27126200722427996,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0030973704559664073,0.5264457892141997,0.6448726070935928,0.5360108613639631,0.5532106792097118,0.6457366688450314,0.6457366688450314,0.5949577041280748,0.6442784984472871,1.0,,,,,,,,
78.5,stsm,stsm,arm,0,0.026104930883319895,0.0088395842539979643,0.89377829112367535,0.43579871874372833,0.0,0.2091833849969896,3.25778052108932e-06,0.0008984022621345809,0.6458837637833736,0.00806055066572508,0.006732941797294914,-0.03660646094233305,0.0380833029686638,0.03990289300503994,0.09600000000000364,1.0,NORMAL,1.0,0,,36.36046098569598,0.2391477595945446,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.002703601958145173,0.533001480496462,0.6459939790132965,0.5336656295967077,0.5490684561559133,0.6469002054493591,0.6469002054493591,0.5939070675538192,0.6457366688450314,1.0,,,,,,,,
78.6,stsm,stsm,arm,0,0.026889792978869169,0.0095271970624361442,0.89004673410407231,0.43653915504850566,0.0,0.20953879442328271,3.547521363527368e-06,0.0009502035071628873,0.6470317005003148,0.007848620955493187,0.00687612808438219,-0.0373155701960325,0.03874704849909042,0.039497836092225326,0.09999999999999432,1.0,NORMAL,1.0,0,,36.52966697495184,0.1692059892558575,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0024058652819492184,0.5382437343641858,0.6471495512444652,0.5307660882975176,0.5439155634007572,0.6481024452097707,0.6481024452097707,0.5924834120381276,0.6469002054493591,1.0,,,,,,,,
78.7,stsm,stsm,arm,0,0.027537948041042461,0.010121215376268675,0.88682851345254654,0.4371496662038905,0.0,0.20983183977786743,3.8140139885148835e-06,0.0009969828736953329,0.6479823028694418,0.006481550621732365,0.005940183138324805,-0.032182206515254975,0.033361515109021016,0.03734916664132035,0.10000000000000853,1.0,NORMAL,1.0,0,,36.7150756019236,0.18540862697176408,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.002112860998993702,0.5431905168672942,0.6480728297246005,0.5284027821863145,0.5396882299510839,0.6490675934789046,0.6490675934789046,0.591307858835226,0.6481024452097707,1.0,,,,,,,,
78.82,stsm,stsm,arm,0,0.028092871966950442,0.010647506025798704,0.88398253415133232,0.43767162124913916,0.0,0.21008237819958678,4.063401621253407e-06,0.0010400497769044376,0.6487981126272516,0.005494296296118674,0.005210798510198356,-0.02817801288330935,0.02917773334163188,0.03448816145722768,0.10099999999999909,1.0,NORMAL,1.0,0,,36.859345821296856,0.14427021937325435,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0018910108388708559,0.5477583426831772,0.6488717150547162,0.5260419441181218,0.5354305774951036,0.6499048080451537,0.6499048080451537,0.5900622611782738,0.6490675934789046,1.0,,,,,,,,
78.86,stsm,stsm,arm,0,0.028409241553832926,0.010952686501672733,0.88233564298976896,0.43796891612356814,0.0,0.2102250797393127,4.214107095970429e-06,0.0010657326732342743,0.6492639426432111,0.005550343629517052,0.0053540434363862546,-0.02889282739584728,0.02990430688798278,0.03288305886513534,0.05700000000000216,1.0,NORMAL,1.0,0,,36.99255531495109,0.13320949365423473,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.0018910108388708559,0.5477583426831772,0.6493265622542211,0.5253033811286527,0.5340903190732599,0.6503824184567734,0.6503824184567734,0.5897756702282267,0.6499048080451537,1.0,,,,,,,,
78.94,stsm,stsm,arm,0,0.028697993055994783,0.011240345866348644,0.88077853711872578,0.4382399334733852,0.0,0.21035516806722487,4.360313220737258e-06,0.0010905132422365145,0.6496899750960673,0.003564833360022797,0.0035513501811839624,-0.019223529272137357,0.019871190268095383,0.02832821795317831,0.08100000000000307,1.0,NORMAL,1.0,0,,37.04547850683301,0.05292319188191641,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.005534065261455226,0.4725940465423401,0.6497350692618595,0.5242743399633877,0.5322231451445312,0.6508128201746958,0.6508128201746958,0.5892613436361186,0.6503824184567734,1.0,,,,,,,,
79.02,stsm,stsm,arm,0,0.029579053019047133,0.011762509917917843,0.87795134922085161,0.43907517638882726,0.0,0.2107560846666371,4.676792901382297e-06,0.0011383046472163815,0.6509742424955821,0.01444360595167956,0.0085600664191682,-0.04634734258810663,0.049294712241449254,0.03561759681466207,0.06099999999999284,1.0,NORMAL,1.0,0,,37.104003009257795,0.05852450242478824,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.005317844675789754,0.47208437654948576,0.6510909274535159,0.522441053840818,0.5281346590743318,0.652210928371022,0.652210928371022,0.588469392184922,0.6508128201746958,1.0,,,,,,,,
79.121,stsm,stsm,arm,0,0.030912420784807104,0.012596482187870503,0.87340665206819146,0.4403380621162404,0.0,0.21136226981579537,5.221194777991535e-06,0.0012188445864595875,0.6529243977132733,0.013072232997646281,0.008176198725025766,-0.04455585443784291,0.047148251991161995,0.03964648521034478,0.10200000000000387,1.0,NORMAL,1.0,0,,37.33424646562422,0.23024345636642352,1,,,,,,,,,,,,,,,,,,13.856406460551018,0.004918762236192033,0.4761504591061456,0.6531131280256075,0.520377866304207,0.523494176258016,0.6543038160404282,0.6543038160404282,0.5878222466570646,0.652210928371022,1.0,,,,,,,,
