robot,corridor_id,rollout_mode,solve_index,horizon_step,global_step,ref_index,ref_x,ref_y,ref_z,ref_theta,pred_x,pred_y,pred_z,pred_theta,executed_x,executed_y,executed_z,executed_theta,v_cmd,omega_cmd,first_control_applied,critical_point_target,critical_point_distance,critical_sequence_state,topology_sequence_valid,critical_point_status,current_topology_stage,corridor_override,manifold_override,corridor_safety_override,manifold_safety_override,phase,task_state,state_transition,task_cost,task_optimization_cost,risk_weight,tracking_weight,smoothness_weight,task_weight,tracking_error,control_norm,control_delta,risk_value,risk_query_valid,risk_query_source,risk_exceeded,safety_violation,constraint_violation,topology_class,distance_to_corridor,corridor_violation,corridor_constraint_status,distance_to_manifold,manifold_clearance,minimum_clearance,clearance_threshold,actual_clearance,progress,boundary_distance,manifold_violation,manifold_constraint_status,manifold_constraint_mode,risk_constraint_violation,soft_constraint_used,minor_violation,major_violation,clearance_constraint_violation,nearest_critical_point,critical_point_constraint_status,topology_class_constraint_status,topology_consistency_cost,corridor_cost,manifold_cost,step_cost,feasibility_status
arm,arm_c0001,rolling_window,71,3,71,74,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.26131028109739496,-0.0353435725693537,0.23724100882624455,0.23724100882624455,0.25801570056457745,-0.015536143653716538,0.23181589091066238,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.0066847534438752776,0.0066847534438752776,1.8,1.0,0.2,1.0,0.3043500322678932,0.10799999999999997,0.0017968281543355724,1.7556140108787206,1,social_field_phi,0,0.0,2.97192833676698,left_bypass,0.08,0.0,feasible,-0.23597763631609922,0.0657614941186834,0.3017391304347826,0.3017391304347826,0.0657614941186834,0.3217391304347826,0.0657614941186834,0.23597763631609922,soft_violation,soft,0.0,True,True,False,0.23597763631609922,,feasible,feasible,0.0,0.0,0.05568544484133319,92.14770555152803,feasible_with_soft_violation
arm,arm_c0001,rolling_window,71,4,71,75,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2627761554466433,-0.040142126687210435,0.23918682714538092,0.23918682714538092,0.25801570056457745,-0.015536143653716538,0.23181589091066238,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006695246930950293,0.006695246930950293,1.8,1.0,0.2,1.0,0.3015497074505981,0.108,0.0017448220829456307,1.7543770395648264,1,social_field_phi,0,0.0,2.935500322678932,left_bypass,0.08,0.0,feasible,-0.23927683619203882,0.061810120329700284,0.3010869565217391,0.3010869565217391,0.061810120329700284,0.32608695652173914,0.061810120329700284,0.23927683619203882,soft_violation,soft,0.0,True,True,False,0.23927683619203882,,feasible,feasible,0.0,0.0,0.05725340433807178,90.00752388788479,feasible_with_soft_violation
arm,arm_c0001,rolling_window,71,5,71,76,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2642569682550387,-0.04417613147726444,0.24103772809795143,0.24103772809795143,0.25801570056457745,-0.015536143653716538,0.23181589091066238,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.00670564441846897,0.00670564441846897,1.8,1.0,0.2,1.0,0.2994304341280919,0.108,0.0016383148730222989,1.753633101725312,1,social_field_phi,0,0.0,2.907497074505981,left_bypass,0.08,0.0,feasible,-0.24186093492740773,0.05857384768128791,0.30043478260869566,0.30043478260869566,0.05857384768128791,0.33043478260869563,0.05857384768128791,0.24186093492740773,soft_violation,soft,0.0,True,True,False,0.24186093492740773,,feasible,feasible,0.0,0.0,0.058496711843959756,88.38113589468776,feasible_with_soft_violation
arm,arm_c0001,rolling_window,71,6,71,77,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2656935701007537,-0.04754878126647098,0.24274535023874705,0.24274535023874705,0.25801570056457745,-0.015536143653716538,0.23181589091066238,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006715912651642346,0.006715912651642346,1.8,1.0,0.2,1.0,0.297845904175039,0.10799999999999994,0.0014992615219159076,1.7533037433409457,1,social_field_phi,0,0.0,2.886304341280918,left_bypass,0.08,0.0,feasible,-0.2438275852152329,0.055955023480419246,0.29978260869565215,0.29978260869565215,0.055955023480419246,0.3347826086956522,0.055955023480419246,0.2438275852152329,soft_violation,soft,0.0,True,True,False,0.2438275852152329,,feasible,feasible,0.0,0.0,0.059451891311891665,87.16130401359753,feasible_with_soft_violation
arm,arm_c0001,rolling_window,71,7,71,78,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2670489652947251,-0.05035977564876173,0.24428512458432397,0.24428512458432397,0.25801570056457745,-0.015536143653716538,0.23181589091066238,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006726025034126144,0.006726025034126144,1.8,1.0,0.2,1.0,0.2966719956948819,0.10799999999999994,0.0013455755680710725,1.7533115432130586,1,social_field_phi,0,0.0,2.87045904175039,left_bypass,0.08,0.0,feasible,-0.24527785893293513,0.053852575849673574,0.2991304347826087,0.2991304347826087,0.053852575849673574,0.3391304347826087,0.053852575849673574,0.24527785893293513,soft_violation,soft,0.0,True,True,False,0.24527785893293513,,feasible,feasible,0.0,0.0,0.060161228082724824,86.255557247489,feasible_with_soft_violation
arm,arm_c0001,rolling_window,71,8,71,79,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2683028249518208,-0.052699632857886744,0.24564929870667407,0.24564929870667407,0.25801570056457745,-0.015536143653716538,0.23181589091066238,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.00673596094046731,0.00673596094046731,1.8,1.0,0.2,1.0,0.2958081525778999,0.108,0.001190206992414361,1.7535858484002462,1,social_field_phi,0,0.0,2.8587199569488186,left_bypass,0.08,0.0,feasible,-0.24630716261493946,0.052171098254625736,0.2984782608695652,0.2984782608695652,0.052171098254625736,0.34347826086956523,0.052171098254625736,0.24630716261493946,soft_violation,soft,0.0,True,True,False,0.24630716261493946,,feasible,feasible,0.0,0.0,0.06066721835542223,85.58806570158023,feasible_with_soft_violation
arm,arm_c0001,rolling_window,71,9,71,80,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.26944659782582847,-0.054647354575322604,0.24684117135288033,0.24684117135288033,0.25801570056457745,-0.015536143653716538,0.23181589091066238,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006745704809631529,0.006745704809631529,1.8,1.0,0.2,1.0,0.2951755396424984,0.10799999999999996,0.0010415365103877555,1.7540655044871232,1,social_field_phi,0,0.0,2.850081525778999,left_bypass,0.07999999999999999,0.0,feasible,-0.2469999982129031,0.05082608874361864,0.29782608695652174,0.29782608695652174,0.05082608874361864,0.34782608695652173,0.05082608874361864,0.2469999982129031,soft_violation,soft,0.0,True,True,False,0.2469999982129031,,feasible,feasible,0.0,0.0,0.06100899911717414,85.09884156089818,feasible_with_soft_violation
arm,arm_c0001,rolling_window,72,0,72,72,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.25879921720316185,-0.023091148723382485,0.23341967904104777,0.23341967904104777,0.25879921720316185,-0.023091148723382485,0.23341967904104777,,,,True,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006663644791434695,0.006663644791434695,1.8,1.0,0.2,1.0,0.3126393619268204,0.10799999999999996,0.0936841919553638,1.7598265563862998,1,social_field_phi,0,0.0,3.076259535052291,left_bypass,0.08,0.0,feasible,-0.2269411993341902,0.0761022789266793,0.3030434782608695,0.3030434782608695,0.0761022789266793,0.3130434782608696,0.0761022789266793,0.2269411993341902,soft_violation,soft,0.0,True,True,False,0.2269411993341902,,feasible,feasible,0.0,0.0,0.051502307955240655,98.43043055682249,feasible_with_soft_violation
arm,arm_c0001,rolling_window,72,1,72,73,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2599457602663489,-0.029684246176219578,0.23527977569937092,0.23527977569937092,0.25879921720316185,-0.023091148723382485,0.23341967904104777,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.0066742040252149365,0.0066742040252149365,1.8,1.0,0.2,1.0,0.30799283367669805,0.108,0.0017713275754682547,1.7574141324314299,1,social_field_phi,0,0.0,3.018393619268204,left_bypass,0.08,0.0,feasible,-0.23188209377504282,0.07050921057278327,0.3023913043478261,0.3023913043478261,0.07050921057278327,0.3173913043478261,0.07050921057278327,0.23188209377504282,soft_violation,soft,0.0,True,True,False,0.23188209377504282,,feasible,feasible,0.0,0.0,0.05376930541349775,94.91741392206853,feasible_with_soft_violation
arm,arm_c0001,rolling_window,72,2,72,74,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.26131028109739496,-0.0353435725693537,0.23724100882624455,0.23724100882624455,0.25879921720316185,-0.023091148723382485,0.23341967904104777,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.0066847534438752776,0.0066847534438752776,1.8,1.0,0.2,1.0,0.3043500322678932,0.10799999999999997,0.0017968281543355724,1.7556140108787206,1,social_field_phi,0,0.0,2.97192833676698,left_bypass,0.08,0.0,feasible,-0.23597763631609922,0.0657614941186834,0.3017391304347826,0.3017391304347826,0.0657614941186834,0.3217391304347826,0.0657614941186834,0.23597763631609922,soft_violation,soft,0.0,True,True,False,0.23597763631609922,,feasible,feasible,0.0,0.0,0.05568544484133319,92.14770555152803,feasible_with_soft_violation
arm,arm_c0001,rolling_window,72,3,72,75,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2627761554466433,-0.040142126687210435,0.23918682714538092,0.23918682714538092,0.25879921720316185,-0.023091148723382485,0.23341967904104777,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006695246930950293,0.006695246930950293,1.8,1.0,0.2,1.0,0.3015497074505981,0.108,0.0017448220829456307,1.7543770395648264,1,social_field_phi,0,0.0,2.935500322678932,left_bypass,0.08,0.0,feasible,-0.23927683619203882,0.061810120329700284,0.3010869565217391,0.3010869565217391,0.061810120329700284,0.32608695652173914,0.061810120329700284,0.23927683619203882,soft_violation,soft,0.0,True,True,False,0.23927683619203882,,feasible,feasible,0.0,0.0,0.05725340433807178,90.00752388788479,feasible_with_soft_violation
arm,arm_c0001,rolling_window,72,4,72,76,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2642569682550387,-0.04417613147726444,0.24103772809795143,0.24103772809795143,0.25879921720316185,-0.023091148723382485,0.23341967904104777,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.00670564441846897,0.00670564441846897,1.8,1.0,0.2,1.0,0.2994304341280919,0.108,0.0016383148730222989,1.753633101725312,1,social_field_phi,0,0.0,2.907497074505981,left_bypass,0.08,0.0,feasible,-0.24186093492740773,0.05857384768128791,0.30043478260869566,0.30043478260869566,0.05857384768128791,0.33043478260869563,0.05857384768128791,0.24186093492740773,soft_violation,soft,0.0,True,True,False,0.24186093492740773,,feasible,feasible,0.0,0.0,0.058496711843959756,88.38113589468776,feasible_with_soft_violation
arm,arm_c0001,rolling_window,72,5,72,77,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2656935701007537,-0.04754878126647098,0.24274535023874705,0.24274535023874705,0.25879921720316185,-0.023091148723382485,0.23341967904104777,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006715912651642346,0.006715912651642346,1.8,1.0,0.2,1.0,0.297845904175039,0.10799999999999994,0.0014992615219159076,1.7533037433409457,1,social_field_phi,0,0.0,2.886304341280918,left_bypass,0.08,0.0,feasible,-0.2438275852152329,0.055955023480419246,0.29978260869565215,0.29978260869565215,0.055955023480419246,0.3347826086956522,0.055955023480419246,0.2438275852152329,soft_violation,soft,0.0,True,True,False,0.2438275852152329,,feasible,feasible,0.0,0.0,0.059451891311891665,87.16130401359753,feasible_with_soft_violation
arm,arm_c0001,rolling_window,72,6,72,78,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2670489652947251,-0.05035977564876173,0.24428512458432397,0.24428512458432397,0.25879921720316185,-0.023091148723382485,0.23341967904104777,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006726025034126144,0.006726025034126144,1.8,1.0,0.2,1.0,0.2966719956948819,0.10799999999999994,0.0013455755680710725,1.7533115432130586,1,social_field_phi,0,0.0,2.87045904175039,left_bypass,0.08,0.0,feasible,-0.24527785893293513,0.053852575849673574,0.2991304347826087,0.2991304347826087,0.053852575849673574,0.3391304347826087,0.053852575849673574,0.24527785893293513,soft_violation,soft,0.0,True,True,False,0.24527785893293513,,feasible,feasible,0.0,0.0,0.060161228082724824,86.255557247489,feasible_with_soft_violation
arm,arm_c0001,rolling_window,72,7,72,79,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2683028249518208,-0.052699632857886744,0.24564929870667407,0.24564929870667407,0.25879921720316185,-0.023091148723382485,0.23341967904104777,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.00673596094046731,0.00673596094046731,1.8,1.0,0.2,1.0,0.2958081525778999,0.108,0.001190206992414361,1.7535858484002462,1,social_field_phi,0,0.0,2.8587199569488186,left_bypass,0.08,0.0,feasible,-0.24630716261493946,0.052171098254625736,0.2984782608695652,0.2984782608695652,0.052171098254625736,0.34347826086956523,0.052171098254625736,0.24630716261493946,soft_violation,soft,0.0,True,True,False,0.24630716261493946,,feasible,feasible,0.0,0.0,0.06066721835542223,85.58806570158023,feasible_with_soft_violation
arm,arm_c0001,rolling_window,72,8,72,80,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.26944659782582847,-0.054647354575322604,0.24684117135288033,0.24684117135288033,0.25879921720316185,-0.023091148723382485,0.23341967904104777,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006745704809631529,0.006745704809631529,1.8,1.0,0.2,1.0,0.2951755396424984,0.10799999999999996,0.0010415365103877555,1.7540655044871232,1,social_field_phi,0,0.0,2.850081525778999,left_bypass,0.07999999999999999,0.0,feasible,-0.2469999982129031,0.05082608874361864,0.29782608695652174,0.29782608695652174,0.05082608874361864,0.34782608695652173,0.05082608874361864,0.2469999982129031,soft_violation,soft,0.0,True,True,False,0.2469999982129031,,feasible,feasible,0.0,0.0,0.06100899911717414,85.09884156089818,feasible_with_soft_violation
arm,arm_c0001,rolling_window,72,9,72,81,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.27047958801914984,-0.05627015082412848,0.24787073158332334,0.24787073158332334,0.25879921720316185,-0.023091148723382485,0.23341967904104777,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.0067552452229472084,0.0067552452229472084,1.8,1.0,0.2,1.0,0.29471378975721996,0.10799999999999996,0.0009043408998494648,1.7546995168613024,1,social_field_phi,0,0.0,2.843755396424983,left_bypass,0.08,0.0,feasible,-0.2474278224542038,0.04974609058927443,0.29717391304347823,0.29717391304347823,0.04974609058927443,0.3521739130434783,0.04974609058927443,0.2474278224542038,soft_violation,soft,0.0,True,True,False,0.2474278224542038,,feasible,feasible,0.0,0.0,0.061220527324429,84.7416452224422,feasible_with_soft_violation
arm,arm_c0001,rolling_window,73,0,73,73,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2599457602663489,-0.029684246176219578,0.23527977569937092,0.23527977569937092,0.2599457602663489,-0.029684246176219578,0.23527977569937092,,,,True,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.0066742040252149365,0.0066742040252149365,1.8,1.0,0.2,1.0,0.30799283367669805,0.108,0.0017713275754682547,1.7574141324314299,1,social_field_phi,0,0.0,3.018393619268204,left_bypass,0.08,0.0,feasible,-0.23188209377504282,0.07050921057278327,0.3023913043478261,0.3023913043478261,0.07050921057278327,0.3173913043478261,0.07050921057278327,0.23188209377504282,soft_violation,soft,0.0,True,True,False,0.23188209377504282,,feasible,feasible,0.0,0.0,0.05376930541349775,94.91741392206853,feasible_with_soft_violation
arm,arm_c0001,rolling_window,73,1,73,74,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.26131028109739496,-0.0353435725693537,0.23724100882624455,0.23724100882624455,0.2599457602663489,-0.029684246176219578,0.23527977569937092,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.0066847534438752776,0.0066847534438752776,1.8,1.0,0.2,1.0,0.3043500322678932,0.10799999999999997,0.0017968281543355724,1.7556140108787206,1,social_field_phi,0,0.0,2.97192833676698,left_bypass,0.08,0.0,feasible,-0.23597763631609922,0.0657614941186834,0.3017391304347826,0.3017391304347826,0.0657614941186834,0.3217391304347826,0.0657614941186834,0.23597763631609922,soft_violation,soft,0.0,True,True,False,0.23597763631609922,,feasible,feasible,0.0,0.0,0.05568544484133319,92.14770555152803,feasible_with_soft_violation
arm,arm_c0001,rolling_window,73,2,73,75,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2627761554466433,-0.040142126687210435,0.23918682714538092,0.23918682714538092,0.2599457602663489,-0.029684246176219578,0.23527977569937092,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006695246930950293,0.006695246930950293,1.8,1.0,0.2,1.0,0.3015497074505981,0.108,0.0017448220829456307,1.7543770395648264,1,social_field_phi,0,0.0,2.935500322678932,left_bypass,0.08,0.0,feasible,-0.23927683619203882,0.061810120329700284,0.3010869565217391,0.3010869565217391,0.061810120329700284,0.32608695652173914,0.061810120329700284,0.23927683619203882,soft_violation,soft,0.0,True,True,False,0.23927683619203882,,feasible,feasible,0.0,0.0,0.05725340433807178,90.00752388788479,feasible_with_soft_violation
arm,arm_c0001,rolling_window,73,3,73,76,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2642569682550387,-0.04417613147726444,0.24103772809795143,0.24103772809795143,0.2599457602663489,-0.029684246176219578,0.23527977569937092,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.00670564441846897,0.00670564441846897,1.8,1.0,0.2,1.0,0.2994304341280919,0.108,0.0016383148730222989,1.753633101725312,1,social_field_phi,0,0.0,2.907497074505981,left_bypass,0.08,0.0,feasible,-0.24186093492740773,0.05857384768128791,0.30043478260869566,0.30043478260869566,0.05857384768128791,0.33043478260869563,0.05857384768128791,0.24186093492740773,soft_violation,soft,0.0,True,True,False,0.24186093492740773,,feasible,feasible,0.0,0.0,0.058496711843959756,88.38113589468776,feasible_with_soft_violation
arm,arm_c0001,rolling_window,73,4,73,77,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2656935701007537,-0.04754878126647098,0.24274535023874705,0.24274535023874705,0.2599457602663489,-0.029684246176219578,0.23527977569937092,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006715912651642346,0.006715912651642346,1.8,1.0,0.2,1.0,0.297845904175039,0.10799999999999994,0.0014992615219159076,1.7533037433409457,1,social_field_phi,0,0.0,2.886304341280918,left_bypass,0.08,0.0,feasible,-0.2438275852152329,0.055955023480419246,0.29978260869565215,0.29978260869565215,0.055955023480419246,0.3347826086956522,0.055955023480419246,0.2438275852152329,soft_violation,soft,0.0,True,True,False,0.2438275852152329,,feasible,feasible,0.0,0.0,0.059451891311891665,87.16130401359753,feasible_with_soft_violation
arm,arm_c0001,rolling_window,73,5,73,78,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2670489652947251,-0.05035977564876173,0.24428512458432397,0.24428512458432397,0.2599457602663489,-0.029684246176219578,0.23527977569937092,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006726025034126144,0.006726025034126144,1.8,1.0,0.2,1.0,0.2966719956948819,0.10799999999999994,0.0013455755680710725,1.7533115432130586,1,social_field_phi,0,0.0,2.87045904175039,left_bypass,0.08,0.0,feasible,-0.24527785893293513,0.053852575849673574,0.2991304347826087,0.2991304347826087,0.053852575849673574,0.3391304347826087,0.053852575849673574,0.24527785893293513,soft_violation,soft,0.0,True,True,False,0.24527785893293513,,feasible,feasible,0.0,0.0,0.060161228082724824,86.255557247489,feasible_with_soft_violation
arm,arm_c0001,rolling_window,73,6,73,79,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2683028249518208,-0.052699632857886744,0.24564929870667407,0.24564929870667407,0.2599457602663489,-0.029684246176219578,0.23527977569937092,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.00673596094046731,0.00673596094046731,1.8,1.0,0.2,1.0,0.2958081525778999,0.108,0.001190206992414361,1.7535858484002462,1,social_field_phi,0,0.0,2.8587199569488186,left_bypass,0.08,0.0,feasible,-0.24630716261493946,0.052171098254625736,0.2984782608695652,0.2984782608695652,0.052171098254625736,0.34347826086956523,0.052171098254625736,0.24630716261493946,soft_violation,soft,0.0,True,True,False,0.24630716261493946,,feasible,feasible,0.0,0.0,0.06066721835542223,85.58806570158023,feasible_with_soft_violation
arm,arm_c0001,rolling_window,73,7,73,80,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.26944659782582847,-0.054647354575322604,0.24684117135288033,0.24684117135288033,0.2599457602663489,-0.029684246176219578,0.23527977569937092,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006745704809631529,0.006745704809631529,1.8,1.0,0.2,1.0,0.2951755396424984,0.10799999999999996,0.0010415365103877555,1.7540655044871232,1,social_field_phi,0,0.0,2.850081525778999,left_bypass,0.07999999999999999,0.0,feasible,-0.2469999982129031,0.05082608874361864,0.29782608695652174,0.29782608695652174,0.05082608874361864,0.34782608695652173,0.05082608874361864,0.2469999982129031,soft_violation,soft,0.0,True,True,False,0.2469999982129031,,feasible,feasible,0.0,0.0,0.06100899911717414,85.09884156089818,feasible_with_soft_violation
arm,arm_c0001,rolling_window,73,8,73,81,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.27047958801914984,-0.05627015082412848,0.24787073158332334,0.24787073158332334,0.2599457602663489,-0.029684246176219578,0.23527977569937092,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.0067552452229472084,0.0067552452229472084,1.8,1.0,0.2,1.0,0.29471378975721996,0.10799999999999996,0.0009043408998494648,1.7546995168613024,1,social_field_phi,0,0.0,2.843755396424983,left_bypass,0.08,0.0,feasible,-0.2474278224542038,0.04974609058927443,0.29717391304347823,0.29717391304347823,0.04974609058927443,0.3521739130434783,0.04974609058927443,0.2474278224542038,soft_violation,soft,0.0,True,True,False,0.2474278224542038,,feasible,feasible,0.0,0.0,0.061220527324429,84.7416452224422,feasible_with_soft_violation
arm,arm_c0001,rolling_window,73,9,73,82,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2714060192382966,-0.05762426908265706,0.24875156636453855,0.24875156636453855,0.2599457602663489,-0.029684246176219578,0.23527977569937092,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006764574073199426,0.006764574073199426,1.8,1.0,0.2,1.0,0.2943774554228303,0.108,0.0007808380953977171,1.755446494091299,1,social_field_phi,0,0.0,2.8391378975721993,left_bypass,0.08,0.0,feasible,-0.24764902459868715,0.04887271453174763,0.2965217391304348,0.2965217391304348,0.04887271453174763,0.3565217391304348,0.04887271453174763,0.24764902459868715,soft_violation,soft,0.0,True,True,False,0.24764902459868715,,feasible,feasible,0.0,0.0,0.06133003938468115,84.48149785386728,feasible_with_soft_violation
arm,arm_c0001,rolling_window,74,0,74,74,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.26131028109739496,-0.0353435725693537,0.23724100882624455,0.23724100882624455,0.26131028109739496,-0.0353435725693537,0.23724100882624455,,,,True,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.0066847534438752776,0.0066847534438752776,1.8,1.0,0.2,1.0,0.3043500322678932,0.10799999999999997,0.0017968281543355724,1.7556140108787206,1,social_field_phi,0,0.0,2.97192833676698,left_bypass,0.08,0.0,feasible,-0.23597763631609922,0.0657614941186834,0.3017391304347826,0.3017391304347826,0.0657614941186834,0.3217391304347826,0.0657614941186834,0.23597763631609922,soft_violation,soft,0.0,True,True,False,0.23597763631609922,,feasible,feasible,0.0,0.0,0.05568544484133319,92.14770555152803,feasible_with_soft_violation
arm,arm_c0001,rolling_window,74,1,74,75,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2627761554466433,-0.040142126687210435,0.23918682714538092,0.23918682714538092,0.26131028109739496,-0.0353435725693537,0.23724100882624455,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006695246930950293,0.006695246930950293,1.8,1.0,0.2,1.0,0.3015497074505981,0.108,0.0017448220829456307,1.7543770395648264,1,social_field_phi,0,0.0,2.935500322678932,left_bypass,0.08,0.0,feasible,-0.23927683619203882,0.061810120329700284,0.3010869565217391,0.3010869565217391,0.061810120329700284,0.32608695652173914,0.061810120329700284,0.23927683619203882,soft_violation,soft,0.0,True,True,False,0.23927683619203882,,feasible,feasible,0.0,0.0,0.05725340433807178,90.00752388788479,feasible_with_soft_violation
arm,arm_c0001,rolling_window,74,2,74,76,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2642569682550387,-0.04417613147726444,0.24103772809795143,0.24103772809795143,0.26131028109739496,-0.0353435725693537,0.23724100882624455,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.00670564441846897,0.00670564441846897,1.8,1.0,0.2,1.0,0.2994304341280919,0.108,0.0016383148730222989,1.753633101725312,1,social_field_phi,0,0.0,2.907497074505981,left_bypass,0.08,0.0,feasible,-0.24186093492740773,0.05857384768128791,0.30043478260869566,0.30043478260869566,0.05857384768128791,0.33043478260869563,0.05857384768128791,0.24186093492740773,soft_violation,soft,0.0,True,True,False,0.24186093492740773,,feasible,feasible,0.0,0.0,0.058496711843959756,88.38113589468776,feasible_with_soft_violation
arm,arm_c0001,rolling_window,74,3,74,77,0.141059111960038,-0.29446619867920165,0.1322454703472103,0.1322454703472103,0.2656935701007537,-0.04754878126647098,0.24274535023874705,0.24274535023874705,0.26131028109739496,-0.0353435725693537,0.23724100882624455,,,,False,,0.0,GOAL,False,passed,1,True,True,True,True,approach,align,handover->align,0.006715912651642346,0.006715912651642346,1.8,1.0,0.2,1.0,0.297845904175039,0.10799999999999994,0.0014992615219159076,1.7533037433409457,1,social_field_phi,0,0.0,2.886304341280918,left_bypass,0.08,0.0,feasible,-0.2438275852152329,0.055955023480419246,0.29978260869565215,0.29978260869565215,0.055955023480419246,0.3347826086956522,0.055955023480419246,0.2438275852152329,soft_violation,soft,0.0,True,True,False,0.2438275852152329,,feasible,feasible,0.0,0.0,0.059451891311891665,87.16130401359753,feasible_with_soft_violation
