robot,corridor_id,global_step,x,y,z,theta,joint_state,control_norm,tracking_error,risk_value,phase,task_state,state_transition,risk_weight,tracking_weight,smoothness_weight,task_weight,feasibility_status
arm,arm_c0001,108,0.15099040743852082,-0.27778496121274043,0.14015642393982772,,"[0.15099040743852082, -0.27778496121274043, 0.14015642393982772]",0.108,0.02096371865957825,1.3232536489200293,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,109,0.14587404459711203,-0.28637873064665087,0.13608089229452816,,"[0.14587404459711203, -0.28637873064665087, 0.13608089229452816]",0.108,0.010163718659578248,1.3088473949971964,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,110,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.10163718659578247,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,111,0.14098155232426843,-0.294596472791465,0.13218368881220685,,"[0.14098155232426843, -0.294596472791465, 0.13218368881220685]",0.0016371865957824294,0.00016371865957824001,1.2947627825823425,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,112,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0016371865957824003,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,113,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,114,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,115,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,116,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,117,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,118,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,119,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,120,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,121,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,122,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,123,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,124,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,125,0.141059111960038,-0.29446619867920165,0.1322454703472103,,"[0.141059111960038, -0.29446619867920165, 0.1322454703472103]",0.0,0.0,1.2949884536486858,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,126,0.14781322507858288,-0.2873361646800903,0.13412817349784684,,"[0.14781322507858288, -0.2873361646800903, 0.13412817349784684]",0.10000000000000006,0.40299410173346084,1.315116177844308,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,127,0.15510766724661135,-0.2796357279610501,0.1361614929005343,,"[0.15510766724661135, -0.2796357279610501, 0.1361614929005343]",0.108,0.3921941017334608,1.3365212774319781,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,128,0.1624021094146398,-0.2719352912420098,0.13819481230322178,,"[0.1624021094146398, -0.2719352912420098, 0.13819481230322178]",0.10800000000000001,0.38139410173346083,1.3575875481627424,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,129,0.16969655158266828,-0.2642348545229696,0.14022813170590925,,"[0.16969655158266828, -0.2642348545229696, 0.14022813170590925]",0.108,0.37059410173346075,1.3783321249588756,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,130,0.17699099375069674,-0.2565344178039293,0.14226145110859673,,"[0.17699099375069674, -0.2565344178039293, 0.14226145110859673]",0.108,0.35979410173346077,1.398784967179598,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,131,0.1842854359187252,-0.2488339810848891,0.1442947705112842,,"[0.1842854359187252, -0.2488339810848891, 0.1442947705112842]",0.10799999999999998,0.34899410173346074,1.4189918332042355,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,132,0.19157987808675367,-0.24113354436584888,0.14632808991397167,,"[0.19157987808675367, -0.24113354436584888, 0.14632808991397167]",0.108,0.33819410173346076,1.4390177073795885,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,133,0.19887432025478213,-0.23343310764680866,0.14836140931665914,,"[0.19887432025478213, -0.23343310764680866, 0.14836140931665914]",0.10799999999999998,0.32739410173346073,1.4589506298219959,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,134,0.20616876242281057,-0.22573267092776844,0.15039472871934662,,"[0.20616876242281057, -0.22573267092776844, 0.15039472871934662]",0.10799999999999992,0.31659410173346075,1.4789058181873356,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,135,0.21346320459083903,-0.21803223420872822,0.1524280481220341,,"[0.21346320459083903, -0.21803223420872822, 0.1524280481220341]",0.10799999999999998,0.3057941017334608,1.499029893008089,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,136,0.2207576467588675,-0.210331797489688,0.15446136752472156,,"[0.2207576467588675, -0.210331797489688, 0.15446136752472156]",0.108,0.29499410173346075,1.5195049268266116,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,137,0.22805208892689596,-0.20263136077064778,0.15649468692740903,,"[0.22805208892689596, -0.20263136077064778, 0.15649468692740903]",0.108,0.28419410173346077,1.5405519373210272,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,138,0.23534653109492443,-0.19493092405160756,0.1585280063300965,,"[0.23534653109492443, -0.19493092405160756, 0.1585280063300965]",0.108,0.2733941017334608,1.5624333445139689,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,139,0.24264097326295286,-0.18723048733256734,0.16056132573278398,,"[0.24264097326295286, -0.18723048733256734, 0.16056132573278398]",0.10799999999999993,0.26259410173346076,1.5854538240947629,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,140,0.2499354154309813,-0.17953005061352711,0.16259464513547145,,"[0.2499354154309813, -0.17953005061352711, 0.16259464513547145]",0.1079999999999999,0.2517941017334608,1.6099589281381483,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,141,0.25722985759900974,-0.1718296138944869,0.16462796453815892,,"[0.25722985759900974, -0.1718296138944869, 0.16462796453815892]",0.10799999999999993,0.2409941017334608,1.6366000968357268,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,142,0.2645242997670382,-0.16412917717544667,0.1666612839408464,,"[0.2645242997670382, -0.16412917717544667, 0.1666612839408464]",0.10799999999999993,0.23019410173346083,1.6660607743379476,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,143,0.2718187419350666,-0.15642874045640645,0.16869460334353387,,"[0.2718187419350666, -0.15642874045640645, 0.16869460334353387]",0.10799999999999992,0.21939410173346083,1.6987582670292136,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,144,0.27911318410309505,-0.14872830373736623,0.17072792274622134,,"[0.27911318410309505, -0.14872830373736623, 0.17072792274622134]",0.10799999999999993,0.20859410173346085,1.7351097336604642,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,145,0.2864076262711235,-0.141027867018326,0.1727612421489088,,"[0.2864076262711235, -0.141027867018326, 0.1727612421489088]",0.10799999999999994,0.19779410173346088,1.7755121996863352,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,146,0.2937020684391519,-0.1333274302992858,0.17479456155159628,,"[0.2937020684391519, -0.1333274302992858, 0.17479456155159628]",0.10799999999999992,0.18699410173346087,1.8203188104582098,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,147,0.30099651060718036,-0.12562699358024557,0.17682788095428376,,"[0.30099651060718036, -0.12562699358024557, 0.17682788095428376]",0.10799999999999994,0.1761941017334609,1.8698122133819677,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,148,0.3082909527752088,-0.11792655686120533,0.17886120035697123,,"[0.3082909527752088, -0.11792655686120533, 0.17886120035697123]",0.10799999999999997,0.1653941017334609,1.924176404371901,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,149,0.31558539494323723,-0.1102261201421651,0.1808945197596587,,"[0.31558539494323723, -0.1102261201421651, 0.1808945197596587]",0.10799999999999997,0.1545941017334609,1.983468816202225,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,150,0.32287983711126567,-0.10252568342312486,0.18292783916234617,,"[0.32287983711126567, -0.10252568342312486, 0.18292783916234617]",0.10799999999999997,0.1437941017334609,2.0475947876774883,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,151,0.3301742792792941,-0.09482524670408463,0.18496115856503365,,"[0.3301742792792941, -0.09482524670408463, 0.18496115856503365]",0.10799999999999997,0.1329941017334609,2.116286773980164,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,152,0.33746872144732254,-0.0871248099850444,0.18699447796772112,,"[0.33746872144732254, -0.0871248099850444, 0.18699447796772112]",0.10799999999999993,0.12219410173346093,2.1890906862574253,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,153,0.344763163615351,-0.07942437326600418,0.1890277973704086,,"[0.344763163615351, -0.07942437326600418, 0.1890277973704086]",0.10799999999999992,0.11139410173346094,2.2653615421994004,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,154,0.3520576057833794,-0.07172393654696396,0.19106111677309606,,"[0.3520576057833794, -0.07172393654696396, 0.19106111677309606]",0.10799999999999992,0.10059410173346096,2.344270150474787,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,155,0.35935204795140785,-0.06402349982792374,0.19309443617578353,,"[0.35935204795140785, -0.06402349982792374, 0.19309443617578353]",0.10799999999999993,0.08979410173346097,2.4248218500062526,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,156,0.3666464901194363,-0.05632306310888351,0.195127755578471,,"[0.3666464901194363, -0.05632306310888351, 0.195127755578471]",0.10799999999999994,0.07899410173346098,2.5058874212726296,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,157,0.3739409322874647,-0.04862262638984329,0.19716107498115845,,"[0.3739409322874647, -0.04862262638984329, 0.19716107498115845]",0.10799999999999989,0.06819410173346101,2.5862452529643467,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,158,0.38123537445549316,-0.04092218967080307,0.1991943943838459,,"[0.38123537445549316, -0.04092218967080307, 0.1991943943838459]",0.1079999999999999,0.057394101733461024,2.664632780642648,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,159,0.38852981662352165,-0.033221752951762856,0.20122771378653337,,"[0.38852981662352165, -0.033221752951762856, 0.20122771378653337]",0.108,0.046594101733461006,2.739804227445482,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,160,0.3958242587915501,-0.025521316232722635,0.2032610331892208,,"[0.3958242587915501, -0.025521316232722635, 0.2032610331892208]",0.10799999999999989,0.03579410173346102,2.8105908856576916,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,161,0.4031187009595786,-0.01782087951368242,0.20529435259190829,,"[0.4031187009595786, -0.01782087951368242, 0.20529435259190829]",0.10800000000000001,0.024994101733461012,2.8759596848983464,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,162,0.410413143127607,-0.010120442794642193,0.20732767199459573,,"[0.410413143127607, -0.010120442794642193, 0.20732767199459573]",0.10799999999999992,0.014194101733461025,2.935065673430628,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,163,0.4177075852956355,-0.002420006075601982,0.2093609913972832,,"[0.4177075852956355, -0.002420006075601982, 0.2093609913972832]",0.108,0.0033941017334610107,2.9872943302833828,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,164,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0339410173346101,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,165,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,166,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,167,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,168,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,169,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,170,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,171,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,172,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,173,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,174,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,175,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,176,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,177,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,178,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,179,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,180,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,181,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,182,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,183,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,184,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,185,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,186,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,187,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,188,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,189,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,190,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,191,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,192,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,193,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,194,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,195,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,196,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,197,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,198,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,199,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,200,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,201,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,202,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,203,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,204,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,205,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,206,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,207,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,208,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,209,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,210,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,211,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,212,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,213,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,214,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,215,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,216,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,217,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,218,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,219,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,220,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,221,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,222,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,223,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,224,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,225,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,226,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,227,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,228,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,229,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,230,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,approach,,,1.8,1.0,,1.0,feasible_with_soft_violation
arm,arm_c0001,231,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
arm,arm_c0001,232,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
arm,arm_c0001,233,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
arm,arm_c0001,234,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
arm,arm_c0001,235,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
arm,arm_c0001,236,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
arm,arm_c0001,237,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
arm,arm_c0001,238,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
arm,arm_c0001,239,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
arm,arm_c0001,240,0.42,0.0,0.21,,"[0.42, 0.0, 0.21]",0.0,0.0,3.0022238708948743,handover,,,0.7,3.0,,3.0,feasible_with_soft_violation
