adaptive_corridor_width,after_clearance,before_clearance,candidate_generation_role,candidate_manifold_valid,candidate_recovered,candidate_recovery_iterations,candidate_recovery_mode,candidate_source,candidate_status,candidate_tube_valid,corridor_id,critical_point_association,critical_point_projection_index,diff_drive_execution_cost,diff_drive_reference_repaired,diff_drive_reference_source,execution_corridor_id,execution_cost,execution_norm,feasibility_cost,heading_oscillation,initial_heading_error,label,length_cost,length_norm,manifold_feasible,max_lateral_offset,max_phi_on_path,max_risk,mean_distance_to_baseline,mean_phi_on_path,min_clearance,monotonic_regression,morse_induced,morse_node_ids,morse_node_types,node_sequence,node_type_sequence,nonholonomic_execution_profile,nonmonotonic_fraction,path_length,planning_clearance_margin,post_refinement_clearance,pre_refinement_clearance,rank,raw_topology_waypoints,recovery_mpc_tracking_margin,recovery_success,reference_path_count,reference_source,refined_max_curvature,refined_max_turn_angle,refined_path_length,refined_waypoints,refinement_fallback,refinement_reject_reason,refinement_result,refinement_success,refinement_trace,refinement_tube_valid,refinement_used,reject_reason,required_clearance,risk_cost,risk_gain,risk_norm,risk_per_meter,route_generation_level,route_source,selected,semantic_sequence,smooth_cost,smooth_norm,source,source_graph_id,source_minima_ids,source_saddle_ids,task_cost,task_cost_breakdown,task_norm,task_semantic_class,task_state,topology_class,topology_corridor_recovery_used,topology_diversity,topology_ordered_waypoints,topology_route_class,topology_value,total_cost,total_score,trajectory_max_risk,trajectory_min_clearance,tube_valid,waypoints
True,0.10000000000000003,0.0,morse_graph_topology_path,True,False,0,,morse_topology,feasible,True,wheelchair_c0003,"{'critical_point_count': 0, 'hard_radius': 1.0, 'soft_violation_count': 0, 'soft_radius': 0.5, 'critical_point_status': 'passed', 'critical_points': [], 'topology_sequence_valid': True, 'hard_violation_count': 0, 'trajectory_count': 64, 'critical_point_association_used': True}",{},1.6813660212237123,True,diff_drive_launch_prefix_turn_recovered,,3.3179579535860118,0.0,0.0,0.0,0.11810500870376563,morse_minima_7,2.5770811128315465,1.0,True,0.665714825085175,1.6830331133973846,1.6830331133973846,0.9372811362959267,0.4394139421350569,0.10000000000000003,0.0,True,"['minimum_2', 'minimum_3']","['minimum', 'minimum']","['start', 'minimum_2', 'minimum_3', 'goal']","['start', 'minima', 'minima', 'goal']","{'monotonic_regression': 0.0, 'evaluated_points': 10, 'monotonic_progress': 0.38983244618502266, 'execution_profile_cost': 1.6813660212237123, 'max_local_curvature': 6.614450425388129, 'heading_oscillation': 0.0, 'nonmonotonic_fraction': 0.0, 'max_abs_turn': 0.2809644176767492, 'excess_local_curvature': 0.0, 'initial_backward_progress': 0.0, 'mean_abs_turn': 0.20318005636775552, 'initial_heading_error': 0.11810500870376563, 'monotonic_regression_ratio': 0.0, 'initial_alignment': 0.9930337067255528}",0.0,2.5770811128315465,0.0,0.10000000000000003,0.10000000000000003,1,"[[1.2999999999999998, 1.1111111111111107, 0.0], [1.15, 1.259259259259259, 0.0], [1.0, 1.3703703703703705, 0.0], [0.85, 1.4074074074074074, 0.0], [0.6999999999999998, 1.4074074074074074, 0.0], [0.5499999999999998, 1.4074074074074074, 0.0], [0.3999999999999999, 1.4074074074074074, 0.0], [0.25, 1.4074074074074074, 0.0], [0.10000000000000003, 1.4074074074074074, 0.0], [-0.050000000000000044, 1.4074074074074074, 0.0], [-0.20000000000000012, 1.3703703703703702, 0.0], [-0.3125000000000001, 1.259259259259259, 0.0], [-0.3500000000000001, 1.1111111111111107, 0.0], [-0.3500000000000001, 0.9629629629629628, 0.0], [-0.38750000000000007, 0.8148148148148148, 0.0], [-0.5, 0.6666666666666665, 0.0]]",0.0,False,64,diff_drive_launch_prefix_turn_recovered,6.871824657082423,0.26222700094581475,2.5770811128315465,"[[1.257587953036173, 1.1419827801039864, 0.0], [1.2449276514911332, 1.1145500827018662, 0.0], [1.2292302372330002, 1.0810572807487984, 0.0], [1.192977053450141, 1.0148329457705259, 0.0], [1.1750225192726709, 0.9911889184637372, 0.0], [1.1568246619845939, 0.9725525782047195, 0.0], [1.1380846880818698, 0.9574457388141537, 0.0], [1.1188260294883803, 0.9455641798791357, 0.0], [1.0787526582291045, 0.9314769033757432, 0.0], [1.0579613774871999, 0.9289669653944649, 0.0], [1.0366982759022925, 0.9290738670429268, 0.0], [1.014963353474383, 0.9317976083211289, 0.0], [0.9927566102034706, 0.9371381892290711, 0.0], [0.9470213888281651, 0.9544529882825604, 0.0], [0.9235163426476529, 0.9661229860152035, 0.0], [0.8995863394719014, 0.9798013825517791, 0.0], [0.8752548112247918, 0.995183957479383, 0.0], [0.8254574752881437, 1.0301489812689648, 0.0], [0.799991667598605, 1.0497314301309426, 0.0], [0.7741711986854714, 1.0704096165581412, 0.0], [0.7480195004726244, 1.0918793201376564, 0.0], [0.721536572960064, 1.1141405408694884, 0.0], [0.6676004619596847, 1.160733313377199, 0.0], [0.6401941423196288, 1.18445642432727, 0.0], [0.6125034572276227, 1.2083626116038497, 0.0], [0.5845284066836661, 1.2324518752069387, 0.0], [0.5562924226116407, 1.2564199947236325, 0.0], [0.499107949655028, 1.3030801402591239, 0.0], [0.4701594607704407, 1.3257721662779214, 0.0], [0.44099690220554766, 1.3477346073845164, 0.0], [0.4116437058842304, 1.3686632431660049, 0.0], [0.38209987180648886, 1.388558073622387, 0.0], [0.32246372230561465, 1.4249420981469276, 0.0], [0.29241827073024496, 1.4408228513892785, 0.0], [0.26222904524621404, 1.4550613584807146, 0.0], [0.23189604585352194, 1.4676576194212365, 0.0], [0.20144270447605017, 1.4783074137979404, 0.0], [0.14024529153841217, 1.4928549416211816, 0.0], [0.10950121997824591, 1.496752675067719, 0.0], [0.07868367028106302, 1.4980955011246304, 0.0], [0.04781607437074502, 1.496579199379012, 0.0], [0.01689843224729188, 1.492203769830864, 0.0], [-0.04506355871513826, 1.4745713069140738, 0.0], [-0.07612397836357915, 1.4604403597040292, 0.0], [-0.10735540612999733, 1.4421339158240603, 0.0], [-0.13865295091901458, 1.4200944303001584, 0.0], [-0.1695945946443118, 1.3956990118181887, 0.0], [-0.23075670615040983, 1.34461631562041, 0.0], [-0.26097717393121056, 1.3179290379046011, 0.0], [-0.28849639946560535, 1.289462204137486, 0.0], [-0.3107359751087012, 1.2583631806485087, 0.0], [-0.3374023437500001, 1.1872106481481477, 0.0], [-0.34458007812500013, 1.1491608796296293, 0.0], [-0.3491943359375001, 1.1113281249999996, 0.0], [-0.35087890625000007, 1.0740740740740737, 0.0], [-0.35000000000000014, 1.037037037037037, 0.0], [-0.35080566406250013, 0.9629629629629628, 0.0], [-0.3554199218750001, 0.9259259259259258, 0.0], [-0.36259765625000007, 0.8888888888888888, 0.0], [-0.3732910156250001, 0.8518518518518519, 0.0], [-0.3899902343750001, 0.8139467592592592, 0.0], [-0.44580078125, 0.7326388888888888, 0.0], [-0.475537109375, 0.6961805555555555, 0.0], [-0.5, 0.6666666666666665, 0.0]]",False,,"{'critical_point_association': {'critical_points': [], 'topology_sequence_valid': True, 'hard_violation_count': 0, 'critical_point_count': 0, 'hard_radius': 1.0, 'soft_violation_count': 0, 'trajectory_count': 64, 'critical_point_status': 'passed', 'soft_radius': 0.5, 'critical_point_association_used': True}, 'fallback_used': False, 'trajectory_manifold_violation_count': 0, 'final_trajectory': [[1.257587953036173, 1.1419827801039864, 0.0], [1.2449276514911332, 1.1145500827018662, 0.0], [1.2292302372330002, 1.0810572807487984, 0.0], [1.192977053450141, 1.0148329457705259, 0.0], [1.1750225192726709, 0.9911889184637372, 0.0], [1.1568246619845939, 0.9725525782047195, 0.0], [1.1380846880818698, 0.9574457388141537, 0.0], [1.1188260294883803, 0.9455641798791357, 0.0], [1.0787526582291045, 0.9314769033757432, 0.0], [1.0579613774871999, 0.9289669653944649, 0.0], [1.0366982759022925, 0.9290738670429268, 0.0], [1.014963353474383, 0.9317976083211289, 0.0], [0.9927566102034706, 0.9371381892290711, 0.0], [0.9470213888281651, 0.9544529882825604, 0.0], [0.9235163426476529, 0.9661229860152035, 0.0], [0.8995863394719014, 0.9798013825517791, 0.0], [0.8752548112247918, 0.995183957479383, 0.0], [0.8254574752881437, 1.0301489812689648, 0.0], [0.799991667598605, 1.0497314301309426, 0.0], [0.7741711986854714, 1.0704096165581412, 0.0], [0.7480195004726244, 1.0918793201376564, 0.0], [0.721536572960064, 1.1141405408694884, 0.0], [0.6676004619596847, 1.160733313377199, 0.0], [0.6401941423196288, 1.18445642432727, 0.0], [0.6125034572276227, 1.2083626116038497, 0.0], [0.5845284066836661, 1.2324518752069387, 0.0], [0.5562924226116407, 1.2564199947236325, 0.0], [0.499107949655028, 1.3030801402591239, 0.0], [0.4701594607704407, 1.3257721662779214, 0.0], [0.44099690220554766, 1.3477346073845164, 0.0], [0.4116437058842304, 1.3686632431660049, 0.0], [0.38209987180648886, 1.388558073622387, 0.0], [0.32246372230561465, 1.4249420981469276, 0.0], [0.29241827073024496, 1.4408228513892785, 0.0], [0.26222904524621404, 1.4550613584807146, 0.0], [0.23189604585352194, 1.4676576194212365, 0.0], [0.20144270447605017, 1.4783074137979404, 0.0], [0.14024529153841217, 1.4928549416211816, 0.0], [0.10950121997824591, 1.496752675067719, 0.0], [0.07868367028106302, 1.4980955011246304, 0.0], [0.04781607437074502, 1.496579199379012, 0.0], [0.01689843224729188, 1.492203769830864, 0.0], [-0.04506355871513826, 1.4745713069140738, 0.0], [-0.07612397836357915, 1.4604403597040292, 0.0], [-0.10735540612999733, 1.4421339158240603, 0.0], [-0.13865295091901458, 1.4200944303001584, 0.0], [-0.1695945946443118, 1.3956990118181887, 0.0], [-0.23075670615040983, 1.34461631562041, 0.0], [-0.26097717393121056, 1.3179290379046011, 0.0], [-0.28849639946560535, 1.289462204137486, 0.0], [-0.3107359751087012, 1.2583631806485087, 0.0], [-0.3374023437500001, 1.1872106481481477, 0.0], [-0.34458007812500013, 1.1491608796296293, 0.0], [-0.3491943359375001, 1.1113281249999996, 0.0], [-0.35087890625000007, 1.0740740740740737, 0.0], [-0.35000000000000014, 1.037037037037037, 0.0], [-0.35080566406250013, 0.9629629629629628, 0.0], [-0.3554199218750001, 0.9259259259259258, 0.0], [-0.36259765625000007, 0.8888888888888888, 0.0], [-0.3732910156250001, 0.8518518518518519, 0.0], [-0.3899902343750001, 0.8139467592592592, 0.0], [-0.44580078125, 0.7326388888888888, 0.0], [-0.475537109375, 0.6961805555555555, 0.0], [-0.5, 0.6666666666666665, 0.0]], 'refinement_fallback': False, 'refinement_success': True, 'refinement_tube_valid': True, 'diff_drive_reference_source': 'diff_drive_launch_prefix_turn_recovered', 'post_refinement_corridor_valid': True, 'pre_refinement_clearance': 0.10000000000000003, 'reference_source': 'diff_drive_launch_prefix_turn_recovered', 'fallback_reason': '', 'trajectory_corridor_violation_count': 0, 'pre_repair_nonholonomic_execution_profile': {'monotonic_regression': 0.0311269590763259, 'evaluated_points': 10, 'monotonic_progress': 0.1802529712620251, 'execution_profile_cost': 3819.71915782102, 'max_local_curvature': 56.70991996146506, 'heading_oscillation': 0.0, 'nonmonotonic_fraction': 0.1111111111111111, 'max_abs_turn': 2.9758873310782277, 'excess_local_curvature': 48.70991996146506, 'initial_backward_progress': 0.4560754876230782, 'mean_abs_turn': 0.4066411037326323, 'initial_heading_error': 2.044376660269737, 'monotonic_regression_ratio': 0.1472559813341867, 'initial_alignment': -0.45607548762307837}, 'reference_path_count': 64, 'refinement_manifold_valid': True, 'trajectory': [[1.257587953036173, 1.1419827801039864, 0.0], [1.2449276514911332, 1.1145500827018662, 0.0], [1.2292302372330002, 1.0810572807487984, 0.0], [1.192977053450141, 1.0148329457705259, 0.0], [1.1750225192726709, 0.9911889184637372, 0.0], [1.1568246619845939, 0.9725525782047195, 0.0], [1.1380846880818698, 0.9574457388141537, 0.0], [1.1188260294883803, 0.9455641798791357, 0.0], [1.0787526582291045, 0.9314769033757432, 0.0], [1.0579613774871999, 0.9289669653944649, 0.0], [1.0366982759022925, 0.9290738670429268, 0.0], [1.014963353474383, 0.9317976083211289, 0.0], [0.9927566102034706, 0.9371381892290711, 0.0], [0.9470213888281651, 0.9544529882825604, 0.0], [0.9235163426476529, 0.9661229860152035, 0.0], [0.8995863394719014, 0.9798013825517791, 0.0], [0.8752548112247918, 0.995183957479383, 0.0], [0.8254574752881437, 1.0301489812689648, 0.0], [0.799991667598605, 1.0497314301309426, 0.0], [0.7741711986854714, 1.0704096165581412, 0.0], [0.7480195004726244, 1.0918793201376564, 0.0], [0.721536572960064, 1.1141405408694884, 0.0], [0.6676004619596847, 1.160733313377199, 0.0], [0.6401941423196288, 1.18445642432727, 0.0], [0.6125034572276227, 1.2083626116038497, 0.0], [0.5845284066836661, 1.2324518752069387, 0.0], [0.5562924226116407, 1.2564199947236325, 0.0], [0.499107949655028, 1.3030801402591239, 0.0], [0.4701594607704407, 1.3257721662779214, 0.0], [0.44099690220554766, 1.3477346073845164, 0.0], [0.4116437058842304, 1.3686632431660049, 0.0], [0.38209987180648886, 1.388558073622387, 0.0], [0.32246372230561465, 1.4249420981469276, 0.0], [0.29241827073024496, 1.4408228513892785, 0.0], [0.26222904524621404, 1.4550613584807146, 0.0], [0.23189604585352194, 1.4676576194212365, 0.0], [0.20144270447605017, 1.4783074137979404, 0.0], [0.14024529153841217, 1.4928549416211816, 0.0], [0.10950121997824591, 1.496752675067719, 0.0], [0.07868367028106302, 1.4980955011246304, 0.0], [0.04781607437074502, 1.496579199379012, 0.0], [0.01689843224729188, 1.492203769830864, 0.0], [-0.04506355871513826, 1.4745713069140738, 0.0], [-0.07612397836357915, 1.4604403597040292, 0.0], [-0.10735540612999733, 1.4421339158240603, 0.0], [-0.13865295091901458, 1.4200944303001584, 0.0], [-0.1695945946443118, 1.3956990118181887, 0.0], [-0.23075670615040983, 1.34461631562041, 0.0], [-0.26097717393121056, 1.3179290379046011, 0.0], [-0.28849639946560535, 1.289462204137486, 0.0], [-0.3107359751087012, 1.2583631806485087, 0.0], [-0.3374023437500001, 1.1872106481481477, 0.0], [-0.34458007812500013, 1.1491608796296293, 0.0], [-0.3491943359375001, 1.1113281249999996, 0.0], [-0.35087890625000007, 1.0740740740740737, 0.0], [-0.35000000000000014, 1.037037037037037, 0.0], [-0.35080566406250013, 0.9629629629629628, 0.0], [-0.3554199218750001, 0.9259259259259258, 0.0], [-0.36259765625000007, 0.8888888888888888, 0.0], [-0.3732910156250001, 0.8518518518518519, 0.0], [-0.3899902343750001, 0.8139467592592592, 0.0], [-0.44580078125, 0.7326388888888888, 0.0], [-0.475537109375, 0.6961805555555555, 0.0], [-0.5, 0.6666666666666665, 0.0]], 'refinement_changed_path': False, 'diff_drive_reference_repaired': True, 'post_refinement_clearance': 0.10000000000000003, 'nonholonomic_execution_profile': {'monotonic_regression': 0.0, 'evaluated_points': 10, 'monotonic_progress': 0.3899533975341518, 'execution_profile_cost': 1.6810305503469678, 'max_local_curvature': 6.614450425388129, 'heading_oscillation': 0.0, 'nonmonotonic_fraction': 0.0, 'max_abs_turn': 0.2809644176767492, 'excess_local_curvature': 0.0, 'initial_backward_progress': 0.0, 'mean_abs_turn': 0.2032114939734068, 'initial_heading_error': 0.11793016427053526, 'monotonic_regression_ratio': 0.0, 'initial_alignment': 0.9930542935763174}, 'refinement_manifold_checked': True, 'topology_stage_sequence': []}",True,"[{'cost': 2.4044373645800263, 'generic_smoothing_skipped': True, 'risk': 0.0, 'min_clearance': 0.10000000000000003, 'bounded_reference_path_count': 16, 'trajectory_valid': True, 'iteration': 'bounded_wheelchair_refinement', 'refinement_points_limited': False, 'raw_reference_path_count': 16}, {'manifold_valid': True, 'risk': 0.0, 'min_clearance': 0.10000000000000003, 'cost': 2.4044373645800263, 'accepted': True, 'trajectory_cost': 2.4044373645800263, 'tube_valid': True, 'iteration': 'protected_waypoints', 'failure_reason': '', 'clearance': 0.10000000000000003, 'trajectory_valid': True}, {'max_turn': 0.16256794728294013, 'reference_path_count': 61, 'max_curvature': 4.228307200559249, 'trajectory_valid': True, 'accepted': True, 'iteration': 'execution_turn_recovery', 'turn_recovery_bounded': True, 'failure_reason': ''}, {'execution_profile_cost_after': 1.9138116061921493, 'initial_heading_error_before': 2.044376660269737, 'execution_profile_cost_before': 3819.71915782102, 'initial_heading_error_after': 0.11217061814879713, 'monotonic_regression_after': 0.0, 'trajectory_valid': True, 'accepted': True, 'iteration': 'diff_drive_launch_prefix', 'monotonic_regression_before': 0.0311269590763259, 'failure_reason': ''}, {'max_turn': 0.26222700094581475, 'reference_path_count': 64, 'max_curvature': 6.871824657082423, 'trajectory_valid': True, 'accepted': True, 'iteration': 'execution_turn_recovery', 'turn_recovery_bounded': True, 'failure_reason': ''}]",True,1,,0.0,4.498471597785878,2.221736629456138,1.0,0.4394139421350569,critical_sequence,morse_topology,False,"['start', 'parking', 'parking', 'goal']",0.5958533279956979,1.0,morse_topology_graph,morse_topology_graph,"['minimum_2', 'minimum_3']",[],0.6698996504885092,"{'terms': {'goal_region_distance_cost': 0.30463092423455596, 'distance_cost': 0.30463092423455596, 'goal_alignment_cost': 0.005886265596017104, 'goal_stability_cost': 0.0313116724215457, 'turning_complexity_cost': 0.1384499274110635, 'goal_direction_cost': 0.005886265596017104, 'arrival_stability_cost': 0.0313116724215457, 'turning_cost': 0.1384499274110635, 'passage_width_cost': 0.18962086082532692}, 'semantic_sequence': ['start', 'parking', 'parking', 'goal'], 'topology_route_class': 'right_bypass', 'task_state': 'moving', 'task_cost': 0.6698996504885092, 'task_mode': 'navigation'}",1.0,parking_approach,moving,parking_approach,False,1.9372811362959266,"[[1.2990823596632581, 1.171864040956688, 0.0], [-0.3500000000000001, 1.259259259259259, 0.0], [-0.3500000000000001, 0.9629629629629628, 0.0], [-0.55, 0.55, 0.0]]",right_bypass,0.0,25.451790846381517,25.451790846381517,1.6830331133973846,0.10000000000000003,True,"[[1.257587953036173, 1.1419827801039864, 0.0], [1.2449276514911332, 1.1145500827018662, 0.0], [1.2292302372330002, 1.0810572807487984, 0.0], [1.192977053450141, 1.0148329457705259, 0.0], [1.1750225192726709, 0.9911889184637372, 0.0], [1.1568246619845939, 0.9725525782047195, 0.0], [1.1380846880818698, 0.9574457388141537, 0.0], [1.1188260294883803, 0.9455641798791357, 0.0], [1.0787526582291045, 0.9314769033757432, 0.0], [1.0579613774871999, 0.9289669653944649, 0.0], [1.0366982759022925, 0.9290738670429268, 0.0], [1.014963353474383, 0.9317976083211289, 0.0], [0.9927566102034706, 0.9371381892290711, 0.0], [0.9470213888281651, 0.9544529882825604, 0.0], [0.9235163426476529, 0.9661229860152035, 0.0], [0.8995863394719014, 0.9798013825517791, 0.0], [0.8752548112247918, 0.995183957479383, 0.0], [0.8254574752881437, 1.0301489812689648, 0.0], [0.799991667598605, 1.0497314301309426, 0.0], [0.7741711986854714, 1.0704096165581412, 0.0], [0.7480195004726244, 1.0918793201376564, 0.0], [0.721536572960064, 1.1141405408694884, 0.0], [0.6676004619596847, 1.160733313377199, 0.0], [0.6401941423196288, 1.18445642432727, 0.0], [0.6125034572276227, 1.2083626116038497, 0.0], [0.5845284066836661, 1.2324518752069387, 0.0], [0.5562924226116407, 1.2564199947236325, 0.0], [0.499107949655028, 1.3030801402591239, 0.0], [0.4701594607704407, 1.3257721662779214, 0.0], [0.44099690220554766, 1.3477346073845164, 0.0], [0.4116437058842304, 1.3686632431660049, 0.0], [0.38209987180648886, 1.388558073622387, 0.0], [0.32246372230561465, 1.4249420981469276, 0.0], [0.29241827073024496, 1.4408228513892785, 0.0], [0.26222904524621404, 1.4550613584807146, 0.0], [0.23189604585352194, 1.4676576194212365, 0.0], [0.20144270447605017, 1.4783074137979404, 0.0], [0.14024529153841217, 1.4928549416211816, 0.0], [0.10950121997824591, 1.496752675067719, 0.0], [0.07868367028106302, 1.4980955011246304, 0.0], [0.04781607437074502, 1.496579199379012, 0.0], [0.01689843224729188, 1.492203769830864, 0.0], [-0.04506355871513826, 1.4745713069140738, 0.0], [-0.07612397836357915, 1.4604403597040292, 0.0], [-0.10735540612999733, 1.4421339158240603, 0.0], [-0.13865295091901458, 1.4200944303001584, 0.0], [-0.1695945946443118, 1.3956990118181887, 0.0], [-0.23075670615040983, 1.34461631562041, 0.0], [-0.26097717393121056, 1.3179290379046011, 0.0], [-0.28849639946560535, 1.289462204137486, 0.0], [-0.3107359751087012, 1.2583631806485087, 0.0], [-0.3374023437500001, 1.1872106481481477, 0.0], [-0.34458007812500013, 1.1491608796296293, 0.0], [-0.3491943359375001, 1.1113281249999996, 0.0], [-0.35087890625000007, 1.0740740740740737, 0.0], [-0.35000000000000014, 1.037037037037037, 0.0], [-0.35080566406250013, 0.9629629629629628, 0.0], [-0.3554199218750001, 0.9259259259259258, 0.0], [-0.36259765625000007, 0.8888888888888888, 0.0], [-0.3732910156250001, 0.8518518518518519, 0.0], [-0.3899902343750001, 0.8139467592592592, 0.0], [-0.44580078125, 0.7326388888888888, 0.0], [-0.475537109375, 0.6961805555555555, 0.0], [-0.5, 0.6666666666666665, 0.0]]"
